"price_level","vegan_options","awards","gluten_free","cuisines","original_location","open_days_per_week","avg_rating","total_reviews_count","food","service","atmosphere","excellent","meals"
"medium","N","Certificate of Excellence 2016","N","European","Maresme",NA,4,177,3.5,3.5,3.5,10,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Maresme",7,4,169,4,4,4,17,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Maresme",4,4.5,109,4.5,4.5,4,10,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Maresme",7,4,103,4,4,4,22,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","European","Maresme",6,4.5,139,4.5,4.5,4.5,6,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Maresme",NA,4.5,281,4.5,4,4,20,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","European","Maresme",NA,4,156,4.5,4,4,17,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Maresme",6,4.5,511,4.5,4.5,4,81,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","Y","European","Baix Llobregat",6,4,544,4.5,4,4,7,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,4,120,4,4,4,14,"AllMeals"
"low","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",5,4.5,143,4.5,4.5,4,22,"NoAnswer"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,3.5,232,3.5,3,3.5,6,"LunchDinner"
"high","N","Certificate of Excellence 2020","Y","Asian","Baix Llobregat",5,4.5,192,5,4.5,4.5,2,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,151,4.5,4.5,4,11,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Baix Llobregat",6,4.5,323,5,5,4.5,10,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,177,4.5,5,4.5,16,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,338,4.5,4.5,4,42,"AllMeals"
"medium","Y","Not Awarded","Y","European","Baix Llobregat",7,4,162,4.5,4,4,0,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,3.5,105,4,4,4,8,"LunchDinner"
"medium","Y","Not Awarded","N","European","Baix Llobregat",7,3.5,106,4,4,4,9,"AllMeals"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",7,4.5,183,4.5,4.5,4,9,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","European","Baix Llobregat",7,4,108,4.5,4,4,5,"NoAnswer"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,2.5,262,2.5,2.5,3,13,"Others"
"medium","Y","Certificate of Excellence 2017","Y","European","Baix Llobregat",6,4.5,155,4.5,4,4.5,20,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4,416,4,4.5,4,37,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","American","Baix Llobregat",6,4,687,4,4,4,28,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","Y","European","Baix Llobregat",6,4,104,4.5,4,3.5,4,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,1625,4.5,4.5,4.5,155,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",7,4,197,4,4,4,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4,688,4,4,4,29,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",7,3.5,121,3.5,4,4,10,"LunchDinner"
"medium","Y","Not Awarded","N","European","Baix Llobregat",7,3,364,3.5,3.5,3,6,"NoAnswer"
"medium","N","Not Awarded","N","European","Baix Llobregat",7,3.5,230,3.5,3.5,3,5,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",7,4,625,4,4,4,32,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,3.5,106,4,4,4.5,17,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","Y","European","Baix Llobregat",7,4,361,4.5,4,4,74,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","Latin American","Baix Llobregat",7,4,473,4,4,4,40,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",6,3.5,147,3.5,3,3,4,"LunchDinner"
"low","N","Not Awarded","N","European","Baix Llobregat",NA,3,145,3.5,3.5,3.5,4,"AllMeals"
"medium","N","Not Awarded","N","European","Baix Llobregat",7,3.5,203,3.5,3.5,3.5,13,"AllMeals"
"medium","N","Not Awarded","N","European","Baix Llobregat",6,2.5,103,2.5,2.5,2.5,0,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",6,4,142,4,4,4,4,"LunchDinner"
"medium","N","Certificate of Excellence 2016","N","Asian","Baix Llobregat",7,4,107,4,4,4,4,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Baix Llobregat",NA,4,1020,4,4,4,45,"LunchDinner"
"medium","N","Certificate of Excellence 2015","N","European","Baix Llobregat",7,4,137,3.5,4,4.5,9,"Drinks"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,3.5,346,3.5,3.5,4,16,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,3.5,128,3.5,3.5,4.5,3,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",7,4,104,4,4,4.5,8,"AllMeals"
"medium","N","Certificate of Excellence 2017","N","European","Baix Llobregat",6,4,121,4.5,3.5,4,1,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",7,4,124,4.5,4.5,4,6,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",7,3.5,174,3.5,3.5,3.5,2,"AllMeals"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",6,4,154,4,4.5,4.5,11,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","American","Baix Llobregat",7,4,243,4,4,4,2,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",6,4,102,4,4.5,4,8,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4,676,4,4,4.5,37,"NoAnswer"
"low","N","Certificate of Excellence 2017","N","Others","Baix Llobregat",NA,4,104,4.5,4.5,4,11,"NoAnswer"
"medium","N","Not Awarded","Y","European","Baix Llobregat",7,3.5,381,4,4,3.5,11,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",7,4,403,4,4,4,37,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4,428,4,4,3.5,13,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","N","European","Baix Llobregat",6,4,415,4,4.5,4,26,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",7,4,129,4,4,3.5,7,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",6,3.5,380,4,3.5,4,11,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","N","European","Baix Llobregat",7,4,148,4,3.5,4,8,"LightMeals"
"medium","N","Certificate of Excellence 2019","Y","European","Baix Llobregat",7,4,114,4,4,4,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,936,4.5,4.5,4.5,40,"NoAnswer"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,3,107,3,2.5,3,2,"Others"
"low","N","Not Awarded","N","European","Baix Llobregat",NA,4,428,3.5,3.5,3.5,9,"Others"
"medium","N","Not Awarded","N","European","Baix Llobregat",7,3.5,141,3.5,3.5,3.5,2,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","Fusion / International","Baix Llobregat",7,4,258,4,4,4,22,"AllMeals"
"medium","Y","Certificate of Excellence 2017","Y","European","Baix Llobregat",6,4,167,4,4,4.5,5,"NoAnswer"
"medium","N","Not Awarded","N","European","Baix Llobregat",NA,3,256,3.5,3.5,4,8,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","Latin American","Baix Llobregat",6,4.5,350,4,4,4,16,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","Y","Asian","Baix Llobregat",7,4,165,4,4,4,5,"NoAnswer"
"medium","Y","Certificate of Excellence 2016","Y","European","Baix Llobregat",7,3.5,769,4,3.5,4.5,25,"NoAnswer"
"medium","Y","Certificate of Excellence 2016","Y","Asian","Baix Llobregat",6,4,562,4,4,4.5,18,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","European","Baix Llobregat",6,4,118,4.5,4.5,4.5,2,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",6,3.5,146,4.5,4.5,4.5,13,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","Y","European","Baix Llobregat",7,4,545,4,4,4,20,"NoAnswer"
"low","Y","Not Awarded","N","European","Baix Llobregat",7,3.5,126,3.5,4,3.5,7,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","Latin American","Baix Llobregat",6,4.5,157,4.5,4.5,4,9,"LunchDinner"
"high","Y","Not Awarded","Y","European","Baix Llobregat",7,4,467,4.5,4,4,12,"NoAnswer"
"medium","N","Not Awarded","Y","European","Baix Llobregat",7,3.5,157,3.5,3.5,2.5,4,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","Latin American","Baix Llobregat",7,4,434,4,4,4,21,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4,550,4,4.5,4,20,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Baix Llobregat",6,4,146,4,4,3.5,2,"AllMeals"
"medium","N","Not Awarded","N","Latin American","Baix Llobregat",NA,3,128,3,3.5,3,4,"LunchDinner"
"medium","N","Not Awarded","N","European","Baix Llobregat",6,3,331,3,3,3.5,2,"Others"
"medium","N","Not Awarded","N","European","Baix Llobregat",7,3.5,148,3.5,3.5,3.5,3,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Anoia",6,4.5,438,4.5,4,4,9,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Anoia",7,4,177,4.5,4,3.5,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","Y","Asian","Anoia",5,4.5,119,4.5,4.5,4.5,1,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Anoia",6,4,169,4,3.5,3.5,6,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Anoia",7,4.5,273,4.5,4,4,4,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Anoia",5,4.5,112,4.5,4,3.5,1,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","N","European","Anoia",NA,4,198,4.5,4,4,8,"NoAnswer"
"medium","Y","Not Awarded","N","European","Anoia",6,3.5,118,4,4,4,4,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Anoia",7,4,548,4.5,4,4,12,"LunchDinner"
"medium","Y","Certificate of Excellence 2017","Y","European","Anoia",7,4.5,105,4.5,4.5,4,9,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","Y","European","Anoia",4,4.5,109,4.5,4.5,4.5,3,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","European","Anoia",NA,4.5,122,4.5,4.5,4,72,"LunchDinner"
"medium","N","Not Awarded","N","European","Anoia",6,3.5,160,4,4,3.5,1,"AllMeals"
"medium","Y","Not Awarded","Y","European","Baix Llobregat",7,4,630,4.5,4.5,4,11,"AllMeals"
"medium","Y","Certificate of Excellence 2019","Y","European","Baix Llobregat",5,4.5,494,4.5,4.5,4.5,4,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,249,5,4.5,4.5,2,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",5,4,114,4.5,4,4.5,52,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",7,4,251,4,4,3.5,3,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",6,4,111,4.5,4,4,4,"NoAnswer"
"low","N","Certificate of Excellence 2017","Y","European","Baix Llobregat",5,4,101,4.5,4,4.5,4,"NoAnswer"
"medium","N","Certificate of Excellence 2018","Y","European","Baix Llobregat",5,4.5,114,4,4,4.5,0,"LunchDinner"
"medium","N","Certificate of Excellence 2016","N","Others","Baix Llobregat",7,4,107,4.5,4,4,6,"Others"
"low","N","Not Awarded","N","European","Baix Llobregat",7,3,119,3.5,3,3.5,30,"Others"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,205,4.5,4.5,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Baix Llobregat",6,4.5,110,4.5,4.5,4,63,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Garraf",6,4.5,145,4.5,4.5,4,15,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Garraf",6,4.5,581,4.5,4.5,4.5,143,"AllMeals"
"medium","Y","Certificate of Excellence 2017","Y","European","Garraf",NA,4.5,117,4.5,4.5,4,20,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Garraf",6,4.5,216,4.5,4.5,4,16,"NoAnswer"
"medium","N","Not Awarded","N","American","Garraf",6,3,115,3,3,3.5,3,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Garraf",6,4,220,4,4,4,6,"AllMeals"
"medium","N","Not Awarded","N","European","NotFound",7,2.5,368,3,3,3,3,"NoAnswer"
"low","N","Certificate of Excellence 2020","Y","European","NotFound",6,4,105,4.5,4.5,4.5,37,"AllMeals"
"medium","N","Not Awarded","N","European","Anoia",7,3.5,163,4,3.5,4,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","Y","European","Anoia",4,4,153,4,4,4,64,"AllMeals"
"medium","N","Certificate of Excellence 2020","N","European","Anoia",6,4.5,162,4.5,4.5,4,3,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Vallès Occidental",7,4.5,225,4,4,4.5,1,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","N","European","Vallès Occidental",6,4.5,209,4.5,4.5,4,3,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Occidental",7,3.5,283,3.5,3.5,3.5,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Vallès Occidental",6,4,165,4.5,4.5,4,0,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","NotFound",6,4.5,211,4.5,4.5,4,4,"NoAnswer"
"medium","N","Certificate of Excellence 2016","Y","European","NotFound",7,4,117,4,4,3.5,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","NotFound",7,4.5,769,4.5,4.5,4,86,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","Latin American","NotFound",6,4.5,220,4.5,4.5,4,29,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","Asian","NotFound",7,4,196,4,4,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","Healthy","NotFound",5,4.5,161,4.5,4.5,4.5,22,"NoAnswer"
"medium","N","Not Awarded","N","European","NotFound",6,3.5,135,4,3.5,4,4,"BreakfastLunch"
"medium","N","Not Awarded","N","Asian","NotFound",7,3.5,145,3.5,3.5,3.5,3,"NoAnswer"
"low","Y","Certificate of Excellence 2020","Y","American","NotFound",6,4.5,453,4.5,4.5,4.5,35,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","N","European","NotFound",5,4.5,130,4.5,4,4,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","NotFound",7,4.5,162,4,4.5,4,9,"AllMeals"
"medium","Y","Not Awarded","N","European","NotFound",1,3.5,184,3.5,3,4,14,"NoAnswer"
"medium","N","Not Awarded","N","European","NotFound",7,3.5,287,3.5,3.5,3.5,12,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","NotFound",6,4.5,206,4.5,4.5,3.5,3,"LunchDinner"
"medium","N","Not Awarded","N","European","NotFound",7,3.5,220,3.5,3.5,3.5,13,"NoAnswer"
"medium","N","Certificate of Excellence 2019","N","Asian","NotFound",7,4,133,4,4,4,4,"LunchDinner"
"medium","N","Not Awarded","N","European","NotFound",7,2.5,129,3.5,3.5,3.5,8,"Others"
"medium","Y","Certificate of Excellence 2019","N","European","NotFound",NA,4,195,4,4.5,4.5,45,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","Latin American","NotFound",7,4.5,245,4.5,4,4,12,"LunchDinner"
"medium","N","Certificate of Excellence 2018","Y","European","NotFound",5,4,362,4.5,4,4,38,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","Asian","NotFound",5,4,181,4.5,4,4,2,"LunchDinner"
"medium","Y","Not Awarded","Y","European","NotFound",7,4,641,4,4,4,28,"NoAnswer"
"medium","Y","Not Awarded","Y","European","NotFound",7,4,337,4,4,4,18,"AllMeals"
"low","Y","Certificate of Excellence 2018","Y","American","NotFound",6,4.5,304,4.5,4.5,4,3,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","NotFound",7,4.5,579,4.5,4.5,4,113,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","NotFound",6,4.5,225,4.5,4,3.5,30,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","NotFound",6,4,304,4.5,4,3.5,8,"NoAnswer"
"medium","N","Not Awarded","N","European","NotFound",7,3.5,172,3.5,3.5,3,5,"AllMeals"
"medium","N","Certificate of Excellence 2016","N","European","NotFound",7,4,101,4.5,4.5,4.5,38,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Barcelonès",7,3.5,180,3.5,3.5,3.5,2,"NoAnswer"
"low","Y","Certificate of Excellence 2020","N","European","Barcelonès",4,4.5,249,4.5,4,4,9,"NoAnswer"
"high","N","Not Awarded","N","European","Barcelonès",7,3.5,135,4,3.5,4,1,"LunchDinner"
"low","N","Certificate of Excellence 2020","Y","Latin American","Barcelonès",7,4.5,116,4.5,4.5,4,12,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",NA,4.5,279,4.5,4.5,4,10,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",5,4.5,520,4.5,4.5,4,13,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","Asian","Barcelonès",6,4.5,365,4.5,4.5,4,20,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,101,4,3.5,4,2,"LunchDinner"
"medium","N","Certificate of Excellence 2016","N","European","Barcelonès",6,4,111,4,4,4,7,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,189,4,4,4,53,"LunchDinner"
"low","N","Certificate of Excellence 2017","N","European","Barcelonès",6,4.5,122,4.5,4,4,1,"Others"
"medium","N","Certificate of Excellence 2018","Y","European","Barcelonès",6,4.5,103,4.5,4.5,4,6,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","Y","European","Barcelonès",6,4,394,4,4,4.5,18,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","Y","European","Barcelonès",6,4.5,130,4.5,4.5,4.5,1,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,2.5,140,3,3,3,19,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","Latin American","Barcelonès",5,4,220,4.5,4.5,4.5,11,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",7,4,126,4.5,4,4,4,"AllMeals"
"medium","N","Not Awarded","Y","European","Barcelonès",7,3.5,114,4,3.5,4,2,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","European","Barcelonès",5,4.5,125,4.5,4.5,4,2,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","European","Barcelonès",6,4,122,4,4,4,1,"BreakfastLunch"
"medium","N","Not Awarded","N","European","Barcelonès",6,3.5,110,4,4,4,4,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","Others","Barcelonès",7,4.5,463,4.5,4.5,4,8,"Drinks"
"low","N","Not Awarded","N","European","Barcelonès",7,3,217,3,3,3,3,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,296,4.5,4.5,4,12,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",NA,4,168,4.5,4,4,2,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",4,4.5,1060,4.5,4.5,4.5,17,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,234,4.5,4.5,4,6,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","Others","Barcelonès",NA,3.5,123,4,4,3.5,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2017","Y","European","Barcelonès",5,4,120,4.5,4,3.5,1,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3.5,194,3.5,3.5,3.5,1,"LunchDinner"
"medium","N","Certificate of Excellence 2017","Y","American","Barcelonès",7,4,190,4.5,4,4,7,"NoAnswer"
"medium","N","Certificate of Excellence 2019","N","European","Barcelonès",7,4,283,4,4,4,5,"AllMeals"
"medium","Y","Not Awarded","Y","European","Barcelonès",7,3.5,300,3.5,3.5,3.5,5,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",5,4.5,301,4.5,4.5,4,5,"NoAnswer"
"medium","N","Not Awarded","Y","European","Barcelonès",6,3.5,709,3.5,3.5,3.5,19,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",NA,4,188,4,3.5,3.5,4,"LunchDinner"
"medium","Y","Certificate of Excellence 2015","N","European","Barcelonès",7,4,286,4,4,4,13,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",6,3.5,114,4,3.5,3.5,4,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3.5,215,3.5,4,3.5,2,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",7,4,128,4,4,3,2,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,2.5,153,3,2.5,3,6,"Others"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,138,4.5,4.5,4,4,"LunchDinner"
"low","N","Certificate of Excellence 2020","N","European","Vallès Occidental",5,4.5,111,4.5,4.5,4,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2015","Y","European","Vallès Occidental",7,4,108,4.5,4.5,4,0,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","Latin American","Vallès Occidental",5,4,349,4.5,4.5,4,7,"NoAnswer"
"medium","N","Not Awarded","Y","European","Vallès Occidental",6,4,217,4,4,4,0,"NoAnswer"
"medium","N","Certificate of Excellence 2017","Y","European","Vallès Occidental",6,4,137,4,3.5,4,0,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",5,4.5,267,4.5,4.5,4.5,7,"NoAnswer"
"medium","N","Certificate of Excellence 2019","N","European","Vallès Occidental",7,4,156,4,4.5,4.5,4,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",NA,4,267,4.5,4.5,4,2,"LunchDinner"
"high","N","Not Awarded","Y","European","Vallès Occidental",6,5,251,5,4.5,4.5,8,"NoAnswer"
"medium","Y","Certificate of Excellence 2017","Y","European","Vallès Occidental",6,4,133,4,4,4.5,1,"NoAnswer"
"low","N","Not Awarded","N","European","Vallès Occidental",3,3.5,165,3.5,3.5,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Occidental",6,4.5,518,4,4,4,2,"NoAnswer"
"low","N","Not Awarded","N","European","Vallès Occidental",7,3.5,149,3.5,3.5,2.5,1,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","European","Vallès Occidental",6,4,235,4,4,4,1,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","Y","European","Vallès Occidental",7,4,103,4,4,3.5,0,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","Asian","Vallès Oriental",6,4,359,4.5,4.5,4.5,7,"LunchDinner"
"medium","Y","Not Awarded","N","European","Vallès Oriental",7,4,166,4,4,4,5,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Oriental",6,4.5,327,4.5,5,4.5,8,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Vallès Oriental",6,4.5,112,4.5,4.5,4,3,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Oriental",7,4,381,4,4.5,4,5,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","European","Vallès Oriental",6,4,228,4,4,4,1,"LunchDinner"
"high","Y","Certificate of Excellence 2020","N","European","Vallès Oriental",6,4.5,202,4.5,4,4,3,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Oriental",6,4.5,308,4.5,4,4.5,3,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Oriental",7,3.5,186,4.5,4,3.5,4,"LunchDinner"
"medium","N","Certificate of Excellence 2015","Y","European","Vallès Oriental",7,4,107,4,4,4,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Vallès Oriental",6,4,306,4,4,4,6,"LunchDinner"
"low","N","Not Awarded","N","European","Vallès Oriental",NA,2.5,107,3,2.5,3.5,0,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","Y","European","Vallès Oriental",6,4,221,4,4,4,4,"NoAnswer"
"low","N","Not Awarded","N","European","Vallès Oriental",7,3.5,150,4,3.5,3.5,3,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","N","European","Vallès Oriental",6,4,105,4.5,4.5,3,6,"LunchDinner"
"medium","N","Not Awarded","N","European","Vallès Oriental",5,3.5,101,4,4,4,0,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","European","Vallès Oriental",6,4,137,4,3.5,3.5,9,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","Y","European","Vallès Oriental",7,4,396,4,4,3.5,8,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","Asian","Vallès Oriental",6,4.5,315,4.5,4.5,4,9,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Vallès Oriental",NA,4,105,4,4,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Vallès Oriental",7,4,155,4.5,4.5,3.5,0,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Vallès Oriental",6,4,112,4,4,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Vallès Oriental",5,4.5,316,4.5,4.5,4,10,"NoAnswer"
"high","Y","Not Awarded","Y","European","Vallès Oriental",7,4,490,4,4,4,18,"NoAnswer"
"medium","Y","Certificate of Excellence 2013","Y","European","Vallès Oriental",7,4,999,4,4,4,25,"NoAnswer"
"medium","N","Not Awarded","Y","European","Vallès Oriental",7,3.5,298,3.5,3.5,3.5,1,"NoAnswer"
"medium","N","Certificate of Excellence 2019","N","European","Vallès Oriental",6,4,239,4.5,4,4.5,5,"LunchDinner"
"low","N","Not Awarded","Y","American","Garraf",7,3,120,3,3,3,1,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","Garraf",7,5,149,4.5,5,5,3,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Garraf",4,4.5,167,4,4.5,4,17,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Garraf",7,4,169,4,4,4,9,"NoAnswer"
"high","N","Not Awarded","N","European","Garraf",NA,3.5,182,3.5,3.5,3.5,5,"NoAnswer"
