price_level,vegan_options,gluten_free,open_days_per_week,avg_rating,total_reviews_count,food,service,atmosphere,excellent,location,awards,cuisine,top_tag
€,Y,Y,6.0,4.5,800,4.5,5.0,4.5,193,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Bar,Cheap Eats
€€-€€€,Y,Y,7.0,4.5,121,4.0,4.5,,15,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Japanese,Mid-range
€,N,N,7.0,4.0,111,3.5,4.0,,29,Barcelona,,Bar,Cheap Eats
€€-€€€,N,Y,6.0,4.5,133,4.5,4.5,,23,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",Seafood,Mid-range
€,N,N,,3.5,173,3.5,3.5,,25,Barcelona,,Cafe,Cheap Eats
€€€€,N,N,5.0,4.5,1878,5.0,5.0,4.5,454,Barcelona,"Travellers' Choice Best of the Best, Michelin 2021 for Two Michelin Stars: Excellent cooking, worth a detour!, Michelin 2021 for Very comfortable restaurant",,Fine Dining
€€-€€€,Y,N,7.0,3.5,275,3.5,3.5,4.5,6,Barcelona,,Japanese,Mid-range
€€-€€€,N,Y,3.0,4.5,622,4.5,4.5,,44,Barcelona,,Mediterranean,Mid-range
€,N,N,5.0,4.5,126,4.5,4.0,,8,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Japanese,Cheap Eats
€€-€€€,Y,Y,6.0,4.5,294,4.5,4.5,4.0,43,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Italian,Mid-range
€€-€€€,N,N,5.0,4.5,1314,4.5,4.5,4.5,588,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",,Mid-range
€€-€€€,N,N,,3.0,156,3.0,3.0,3.0,4,Barcelona,,European,Mid-range
€€-€€€,Y,Y,7.0,3.5,539,4.0,3.5,3.5,44,Barcelona,,Mediterranean,Mid-range
€,N,N,,3.5,108,4.0,4.0,,13,Barcelona,,Cafe,Cheap Eats
€,N,N,7.0,4.0,107,4.0,3.5,4.0,7,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Cafe,Cheap Eats
€€-€€€,Y,Y,7.0,4.5,1001,4.5,4.5,4.5,336,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Catalan,Mid-range
€€-€€€,N,N,6.0,4.0,147,4.0,4.0,4.5,27,Barcelona,"Certificate of Excellence 2017, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,122,4.0,4.0,4.0,32,Barcelona,Certificate of Excellence 2016,European,Mid-range
€€-€€€,Y,Y,6.0,4.5,180,4.5,4.5,,8,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018",Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.5,106,3.5,3.0,,10,Barcelona,,Cafe,Mid-range
€,N,N,,4.0,119,4.0,4.0,,23,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2016",Cafe,Cheap Eats
€€-€€€,Y,Y,7.0,4.0,477,4.0,4.0,4.0,42,Barcelona,,Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,503,4.0,4.0,4.0,153,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Cafe,Mid-range
€€-€€€,Y,Y,6.0,4.5,759,4.5,4.0,4.0,188,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Mediterranean,Mid-range
€€-€€€,N,Y,7.0,4.0,877,4.0,4.0,3.5,191,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Spanish,Mid-range
€€-€€€,Y,N,6.0,4.0,179,4.0,4.5,5.0,8,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Fusion,Mid-range
€€-€€€,Y,Y,7.0,4.0,279,4.5,4.0,5.0,57,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2016",European,Mid-range
€€-€€€,Y,Y,6.0,4.0,307,4.0,4.0,4.5,38,Barcelona,,Mediterranean,Mid-range
€€€€,N,N,7.0,4.0,570,4.0,4.0,,91,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2016",,Fine Dining
€€-€€€,Y,Y,6.0,4.0,426,4.0,4.0,4.0,84,Barcelona,"Certificate of Excellence 2017, Certificate of Excellence 2016",Seafood,Mid-range
€€-€€€,N,N,6.0,4.0,132,4.0,4.0,,30,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Spanish,Mid-range
€,N,N,7.0,4.0,224,4.5,4.0,,39,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Cafe,Cheap Eats
€€-€€€,N,N,5.0,4.5,955,4.5,4.5,5.0,340,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",,Mid-range
€€-€€€,Y,Y,6.0,4.0,168,4.0,4.0,4.5,5,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,N,,4.5,155,4.5,4.5,,30,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€,N,N,5.0,3.0,135,3.5,3.5,,6,Barcelona,,American,Cheap Eats
€€-€€€,N,N,3.0,4.5,194,4.5,4.5,4.5,39,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,557,4.0,4.0,4.0,82,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013, Certificate of Excellence 2012, Certificate of Excellence 2011",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,780,4.0,4.5,4.0,100,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013",Chinese,Mid-range
€€-€€€,Y,Y,7.0,4.0,171,4.0,4.0,,8,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2017",Japanese,Mid-range
€€-€€€,Y,Y,6.0,4.5,537,5.0,5.0,5.0,104,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Bar,Mid-range
€€-€€€,Y,Y,7.0,4.0,237,4.0,4.0,4.5,18,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,6.0,3.0,117,3.5,3.0,,3,Barcelona,,European,Mid-range
€€-€€€,N,N,7.0,4.0,306,4.0,4.0,,74,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Bar,Mid-range
€€-€€€,N,N,5.0,4.5,176,4.5,4.5,,14,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,153,4.0,4.0,,12,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",,Mid-range
€€-€€€,N,N,7.0,4.0,118,4.5,4.0,,10,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2017",Spanish,Mid-range
€€-€€€,N,N,,3.5,105,3.5,3.0,3.0,5,Barcelona,,Japanese,Mid-range
€€-€€€,Y,N,7.0,4.0,160,4.0,3.5,,19,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018",Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.5,110,4.0,4.0,,9,Barcelona,,Mediterranean,Mid-range
€€-€€€,Y,Y,5.0,4.5,659,4.5,4.5,4.5,79,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.5,2572,4.5,4.5,5.0,829,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",,Mid-range
€€-€€€,Y,N,7.0,4.5,279,4.0,4.0,,38,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,236,4.0,4.0,,32,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2016",European,Mid-range
€,N,N,7.0,3.0,351,3.0,2.5,,37,Barcelona,,Spanish,Cheap Eats
€€-€€€,Y,Y,6.0,4.5,944,4.5,4.5,4.5,277,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€,N,N,7.0,3.5,140,3.5,3.5,,16,Barcelona,,Mediterranean,Cheap Eats
€€€€,Y,Y,5.0,4.5,948,4.5,4.5,4.5,259,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Spanish,Fine Dining
€,N,N,6.0,4.0,1037,4.0,4.0,4.0,160,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Bar,Cheap Eats
€€-€€€,Y,Y,7.0,4.5,317,4.5,4.5,4.5,60,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Chinese,Mid-range
€€€€,N,Y,6.0,4.0,207,4.5,4.0,,9,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Fine Dining
€€-€€€,N,N,7.0,4.0,334,4.5,4.5,4.5,36,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,995,4.5,4.5,5.0,318,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,457,4.5,4.0,4.5,40,Barcelona,"Travellers' Choice, Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Simple restaurant",International,Mid-range
€,N,N,7.0,4.5,851,4.5,4.5,4.5,255,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Cheap Eats
€€-€€€,N,N,6.0,4.5,174,4.5,4.5,,3,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,155,4.0,4.0,,48,Barcelona,"Certificate of Excellence 2017, Certificate of Excellence 2016",Bar,Mid-range
€,N,N,7.0,4.5,162,4.5,4.5,,53,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Bar,Cheap Eats
€€-€€€,N,N,,4.5,151,4.5,4.5,,8,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,218,4.5,4.5,,59,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Asian,Mid-range
€€-€€€,Y,Y,5.0,4.5,208,4.5,4.5,,26,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",International,Mid-range
€€-€€€,N,N,7.0,3.5,118,4.0,4.0,,9,Barcelona,,Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,3.5,458,3.5,3.5,4.0,27,Barcelona,"Certificate of Excellence 2013, Certificate of Excellence 2012",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,254,4.5,4.5,,81,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",European,Mid-range
€€-€€€,Y,Y,5.0,4.5,880,4.5,4.0,4.0,93,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2013, Certificate of Excellence 2012, Certificate of Excellence 2011",Asian,Mid-range
€€-€€€,Y,Y,7.0,4.0,998,4.0,4.0,4.0,133,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013, Certificate of Excellence 2012",Mexican,Mid-range
€€-€€€,Y,N,7.0,4.0,527,4.0,4.0,4.0,88,Barcelona,"Certificate of Excellence 2015, Certificate of Excellence 2013",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,575,4.0,4.0,4.0,43,Barcelona,Certificate of Excellence 2016,Japanese,Mid-range
€€-€€€,N,Y,5.0,4.0,379,4.5,3.5,3.0,57,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Seafood,Mid-range
€€-€€€,Y,N,,4.0,113,3.5,3.5,,5,Barcelona,Certificate of Excellence 2016,Mediterranean,Mid-range
€,N,Y,4.0,4.5,638,4.5,4.5,,144,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Peruvian,Cheap Eats
€€-€€€,N,N,6.0,3.5,169,4.0,4.0,,21,Barcelona,Certificate of Excellence 2017,Bar,Mid-range
€€-€€€,Y,Y,7.0,3.5,253,3.5,3.5,,23,Barcelona,,Japanese,Mid-range
€€-€€€,N,Y,7.0,4.0,1485,4.0,4.0,4.0,221,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013, Certificate of Excellence 2012",Mediterranean,Mid-range
€€-€€€,N,N,4.0,4.0,1358,4.0,4.0,4.0,258,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013, Certificate of Excellence 2012",,Mid-range
€,Y,N,,4.0,155,4.0,4.5,,12,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2016",Japanese,Cheap Eats
€€-€€€,N,N,6.0,4.0,138,4.0,4.0,3.5,20,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,N,7.0,4.0,368,4.0,4.0,4.0,70,Barcelona,"Certificate of Excellence 2017, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013",Cafe,Mid-range
€€-€€€,Y,Y,7.0,4.0,900,4.5,3.5,3.5,63,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2014",Japanese,Mid-range
€,Y,N,7.0,4.5,210,4.5,4.5,4.0,35,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Latin,Cheap Eats
€€-€€€,Y,Y,6.0,4.5,369,4.5,4.5,4.0,89,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2013",French,Mid-range
€€€€,N,Y,6.0,4.5,527,4.5,4.5,4.0,27,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Steakhouse,Fine Dining
€€-€€€,N,N,,3.5,141,3.5,3.5,3.5,21,Barcelona,,Mediterranean,Mid-range
€,Y,N,7.0,4.0,185,4.0,4.0,,14,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Bar,Cheap Eats
€€-€€€,Y,Y,7.0,4.5,558,4.5,4.5,4.5,135,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",International,Mid-range
€€-€€€,Y,N,7.0,4.0,141,4.0,4.5,,10,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Bar,Mid-range
€€-€€€,N,N,7.0,2.5,132,2.5,2.5,2.5,2,Barcelona,,Japanese,Mid-range
€€-€€€,N,N,7.0,3.0,133,3.0,3.0,,9,Barcelona,,Bar,Mid-range
€€-€€€,Y,Y,7.0,4.0,858,4.0,4.0,4.0,140,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,247,4.0,3.5,3.5,41,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Cafe,Mid-range
€,Y,Y,7.0,4.5,511,4.5,4.5,,154,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Cheap Eats
€€-€€€,N,N,6.0,4.0,119,4.5,4.5,,1,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Italian,Mid-range
€€-€€€,Y,N,7.0,4.5,1558,4.5,4.5,,348,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Mediterranean,Mid-range
€€-€€€,Y,N,7.0,3.5,937,3.5,3.5,4.0,61,Barcelona,,Mediterranean,Mid-range
€,N,N,7.0,4.0,143,4.5,4.5,,19,Barcelona,"Certificate of Excellence 2018, Certificate of Excellence 2016",Fast food,Cheap Eats
€€-€€€,N,N,7.0,4.5,12635,4.5,4.0,4.0,3352,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013",,Mid-range
