"price_level";"vegan_options";"awards";"gluten_free";"cuisines";"original_location";"open_days_per_week";"avg_rating";"total_reviews_count";"food";"service";"atmosphere";"excellent";"meals"
"€€-€€€";"N";"Not Awarded";"Y";"Seafood, Mediterranean, European, Spanish, Soups, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;1278;4;3.5;4;93;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;882;4;4;4;109;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Steakhouse, Latin, Barbecue, Argentinian, South American";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;967;4.5;4.5;4.5;135;""
"€€-€€€";"Y";"Certificate of Excellence 2016";"Y";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;190;4;3.5;3.5;21;""
"€€-€€€";"Y";"Certificate of Excellence 2014";"N";"Mediterranean, Greek";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;111;4;4;4;15;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;232;4.5;4.5;4;17;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;530;4;4;4;56;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;341;4;4;4;37;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4;197;4;4;3.5;12;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;329;4;4;4;56;""
"€€-€€€";"N";"Certificate of Excellence 2017";"Y";"Seafood, Mediterranean, European, Spanish, Soups, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;1572;4;4;4;130;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Seafood, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;106;4.5;4.5;4;4;"Lunch, Dinner"
"€";"Y";"Certificate of Excellence 2020";"Y";"Seafood, Healthy, Street Food, Hawaiian, Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;105;4.5;4;4;31;""
"€€-€€€";"N";"Not Awarded";"Y";"Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;109;4;4;4;6;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;740;4;4.5;4.5;26;""
"€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, British, Fusion, Middle Eastern, Fast food, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;181;4.5;4.5;4;40;""
"€";"Y";"Not Awarded";"N";"Mediterranean, European, Greek";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;321;3.5;3;3.5;28;""
"€€-€€€";"N";"Not Awarded";"N";"Steakhouse, Mediterranean, Barbecue, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";4;3.5;132;3.5;3.5;3;4;""
"€€-€€€";"N";"Not Awarded";"N";"European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;150;4;3;4;15;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Italian, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;1260;4;4;4;307;""
"€€-€€€";"N";"Not Awarded";"N";"Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;2.5;116;3;3;3;8;"Drinks"
"€";"Y";"Certificate of Excellence 2020";"Y";"Indian, Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;210;4;4;4;48;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4;320;4;4;4;28;""
"€";"Y";"Certificate of Excellence 2019";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;184;4.5;4;4;12;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;478;3.5;4;3.5;45;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2018";"N";"Bar, Mediterranean, European, Spanish, Central European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;5;144;4.5;4.5;4.5;73;"Breakfast, Dinner, Brunch, Drinks"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Cafe, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;727;4;3.5;4;129;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;262;4;4;4;11;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Italian, Pizza, Mediterranean, European, Neapolitan, Campania, Southern-Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;228;4;4;4;25;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Indian, Balti";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;1108;4.5;4;4.5;261;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Italian, Seafood, Mediterranean, European, Sardinian, Southern-Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;195;4.5;4.5;4;56;"Lunch, Dinner, Drinks"
"€";"Y";"Certificate of Excellence 2020";"N";"Japanese, Asian, Soups";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;133;4;4.5;4;9;"Lunch, Dinner"
"€";"Y";"Certificate of Excellence 2020";"Y";"Chinese, Fast food, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;253;4.5;4.5;4;59;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Asian, Thai";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;520;4.5;4;3.5;81;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Seafood, Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4;112;4.5;4;3.5;4;"Lunch, Dinner"
"€€€€";"N";"Not Awarded";"Y";"Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;2090;4.5;4.5;4.5;396;""
"€€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;1292;4;4;4;73;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Not Awarded";"Y";"Mediterranean, European, Spanish, Wine Bar";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;178;4;3.5;3.5;14;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;274;4.5;4.5;4;74;""
"€€€€";"Y";"Not Awarded";"N";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";3;4;469;4;4;4;132;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"American, Brew Pub, Bar, International, Pub";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;515;4.5;4.5;4;211;"Lunch, Dinner, Brunch, After-hours, Drinks"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;153;4;3.5;3.5;13;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;352;4.5;4.5;4;18;"Breakfast, Lunch, Brunch"
"€€€€";"N";"Not Awarded";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;591;4.5;4;4;99;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Thai";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;155;4;3.5;3;7;"Dinner, Lunch, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;174;4.5;4.5;4;10;""
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Italian, Pizza, European, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;261;4;4;4;11;"Lunch, Dinner"
"€€€€";"N";"Certificate of Excellence 2020";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;1493;4.5;4.5;4.5;454;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;1183;4.5;4;4.5;315;""
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Mediterranean, European, Spanish, International, Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4;298;4;4;4;35;""
"€";"Y";"Certificate of Excellence 2019";"Y";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4;123;4;4;4.5;25;"Breakfast, Brunch"
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Spanish, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;157;4;4;4;19;""
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Mediterranean, Spanish, Deli, Fusion, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;149;4.5;4.5;4;12;""
"€";"Y";"Certificate of Excellence 2020";"Y";"Japanese, Asian, Soups";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;737;4;4;4;21;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Russian, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;114;4.5;4.5;4;16;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;101;4;4;4;18;""
"€€€€";"N";"Not Awarded";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;574;4.5;4.5;4;60;""
"€";"N";"Certificate of Excellence 2020";"N";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;137;5;4.5;4.5;53;"Breakfast, After-hours, Drinks"
"€";"N";"Certificate of Excellence 2020";"Y";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;5;130;5;5;5;77;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;2838;4;3.5;4;212;""
"€€€€";"N";"Certificate of Excellence 2016";"N";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;184;4.5;4;4;33;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Not Awarded";"N";"Japanese, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;162;4;3.5;3.5;4;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;120;4.5;4.5;4.5;32;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"International, Spanish, Mediterranean, European, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;2090;4.5;4.5;4.5;785;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;111;4.5;4.5;4;3;""
"€€€€";"Y";"Certificate of Excellence 2020";"Y";"European, Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4;626;4;4;4;130;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3;320;3;3;3;2;"Breakfast, Drinks, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;110;4;4.5;4;12;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;1571;4.5;4;4.5;495;"Breakfast, Lunch, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2018";"Y";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;150;4;4;3.5;4;"Dinner, Lunch"
"€€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Contemporary";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;306;4.5;4.5;4;42;"Drinks, Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;315;4.5;4.5;4;26;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;241;4.5;4;4;35;""
"€€€€";"N";"Not Awarded";"Y";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;164;4.5;4;4;8;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2018";"Y";"Seafood, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;179;4.5;4;3.5;9;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;124;4;4;4;10;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;233;4;4;4;33;"Lunch, Dinner, Brunch, Breakfast, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Italian, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;618;4.5;4.5;4.5;144;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Steakhouse, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;435;4;4;4;46;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;177;4.5;4.5;4;27;"Brunch, Breakfast, Lunch"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;149;4;4;4;16;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;1316;4.5;4;4;182;"Lunch, Dinner, After-hours, Drinks"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;688;4.5;4.5;4;160;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"Y";"Indian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;419;4.5;4.5;4.5;123;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, Catalan, Contemporary";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;239;4;4;3.5;29;""
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4;147;4;3.5;3.5;12;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;694;4;4;3.5;104;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Italian, Pizza";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;3800;4.5;4;4.5;1125;"Lunch, Dinner, Brunch, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Seafood, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;161;5;4.5;3.5;15;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"Y";"Mediterranean, European, Spanish, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;400;4.5;4.5;4;82;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;3.5;119;4;3.5;4;6;"Dinner, Lunch, After-hours"
"€€-€€€";"Y";"Not Awarded";"N";"Italian, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;636;3;3;3;48;""
"€€-€€€";"Y";"Certificate of Excellence 2017";"Y";"Mediterranean, European, Spanish, Catalan, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;608;4;4;4;130;""
"€€-€€€";"N";"Certificate of Excellence 2017";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;1569;4;4;4;206;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"N";"Caribbean, Latin, Venezuelan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;464;4.5;4.5;4;101;""
"€€-€€€";"N";"Not Awarded";"N";"Lebanese, Middle Eastern, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;120;4;4;3;10;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"French, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;155;4.5;4.5;5;24;"Lunch, Dinner, Drinks, Brunch, Breakfast"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, Pizza, Barbecue, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;214;4;4;4;11;"Lunch, Dinner"
"€€-€€€";"Y";"Not Awarded";"N";"Greek, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;3.5;230;4;4;3.5;10;""
"€€-€€€";"N";"Not Awarded";"Y";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;1026;3.5;3.5;4;40;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Barbecue, European, Grill, Portuguese, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;435;4.5;4.5;4;64;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mexican, Latin, Seafood";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;296;4.5;4.5;4;59;""
